time,message,message_id,channel_id,search_term,link
2023-08-15 08:59:14+00:00,"NATIONAL POLICE ACADEMY, PORKISTAN (DOWN 😂😂😂)

Site : http://npa.gov.pk/

Proof : https://check-host.net/check-report/11195f1ek31d",57,1920809906,.pk,https://t.me/c/1920809906/57
2023-08-15 08:53:11+00:00,"PORKISTAN ATOMIC ENERGY CUM-MISION (DOWN 😂😂😂)

Site : https://paec.gov.pk/

Proof : https://check-host.net/check-report/11195a04kce7",55,1920809906,.pk,https://t.me/c/1920809906/55
2023-08-15 08:49:54+00:00,"PORKISTAN HAIR FORCE 😂😂😂

Site : https://www.paf.gov.pk/

Proof : https://check-host.net/check-report/11195731k5bc",54,1920809906,.pk,https://t.me/c/1920809906/54
2023-08-15 08:32:34+00:00,"PAKISTAN TOBACCO COMPANY (DOWN 😂😂😂)

Site : https://www.ptc.com.pk/

Proof : https://check-host.net/check-report/1119476ek888",53,1920809906,.pk,https://t.me/c/1920809906/53
2023-08-15 07:50:51+00:00,"FAYSAL BANK PK (DOWN 😂😂😂)

Site : https://www.faysalbank.com/

Proof : https://check-host.net/check-report/11191f10k36c",52,1920809906,.pk,https://t.me/c/1920809906/52
2023-08-15 06:46:50+00:00,"SPACE AGENCY OF PORKISTAN (SUPARCO) (DOWN 😂😂😂)

AUR UDDLO AASMAAN MAI 🤣

Site : https://suparco.gov.pk/

Proof : https://check-host.net/check-report/1118d398k93e",40,1920809906,.pk,https://t.me/c/1920809906/40
2023-08-15 06:37:20+00:00,"PORKISTAN NATIONAL DEFENCE UNIVERISITY'S DEFENCE 🤣🤣🤣

Site : https://www.ndu.edu.pk/

Proof : https://check-host.net/check-report/1118c96fk637",38,1920809906,.pk,https://t.me/c/1920809906/38
2023-08-15 06:32:19+00:00,"FINANCE DEPARTMENT [GOV PK] (DOWN 😂😂😂)

Site : https://www.finance.gov.pk/

Proof : https://check-host.net/check-report/1118c0e9kc69",36,1920809906,.pk,https://t.me/c/1920809906/36
2023-08-15 06:20:48+00:00,"PORKISTAN AIR FORCE (DOWN)

HAWA ME UDD GAYIII 😂🤣🤣

Site : https://www.paf.gov.pk/

Proof : https://check-host.net/check-report/1118b5e4kb8",34,1920809906,.pk,https://t.me/c/1920809906/34
2023-08-15 06:17:42+00:00,"PORKISTAN MILITARY ACCOUNTS DEPARTMENT (DOWN 😂😂😂)

Site : https://pmad.gov.pk/

Proof : https://check-host.net/check-report/1118b28dk7e7",33,1920809906,.pk,https://t.me/c/1920809906/33
2023-08-15 06:08:20+00:00,"PORKISTAN NAVY (DOWN DOWN DOWN 😂😂😂) 

Site : https://www.paknavy.gov.pk/

Proof : https://check-host.net/check-report/1118a8a7k4b0",31,1920809906,.pk,https://t.me/c/1920809906/31
2023-08-15 06:02:54+00:00,"MINISTRY OF DEFENCE PRODUCTION [PORKISTAN] (DOWN 😂😂😂)

Site : https://modp.gov.pk/

Proof : https://check-host.net/check-report/1118a345k4a1",30,1920809906,.pk,https://t.me/c/1920809906/30
2023-08-14 15:29:18+00:00,"MINISTRY OF RELGION AFFAIRS (GOV PK)

Site : https://mora.gov.pk/

Proof : https://check-host.net/check-report/11152b26k8b7

NATIONAL VOCATIONAL & TRAINING TIMING (GOV PK) (DOWN 😂)

Site : https://navttc.gov.pk/

Proof : https://check-host.net/check-report/11152fb0ka0b

CANTONMENT BOARD CLIFTON GOV PK (DOWN 😂)

Site : https://cbc.gov.pk/

Proof : https://check-host.net/check-report/1115342fkbeb

Site : https://dmch.gov.bd/

Proof : https://check-host.net/check-report/11155165kd6f

POLICE BEREAU OF INVESTIGATION (GOV BD) (DOWN 😂😂😂)

Site : https://pbi.gov.bd/

Proof : https://check-host.net/check-report/11159bddke31

Site : https://prottoyon.gov.bd/

Proof : https://check-host.net/check-report/1115a0bbkcd1

NATIONAL INTELLIGENCE FOR SKILLS EDUCATION AND EMPLOYMENT (GOV OF KANGALDESH) (DOWN 😂😂😂)

Site : https://nise.gov.bd/

Proof : https://check-host.net/check-report/1115a436k31c",25,1920809906,.pk,https://t.me/c/1920809906/25
2023-08-14 01:18:30+00:00,"MINISTRY OF FORIEGN AFFAIRS GOVT OF PORKISTAN (DOWN 😂)

Site : https://mofa.gov.pk/

Proof : https://check-host.net/check-report/1111a1d0k8a2

ISLAMABAD HIGH COURT (DOWN 😂)

Site : https://www.ihc.gov.pk/

Proof : https://check-host.net/check-report/1111b051ke98

SAVINGS OF PORKISTAN GOV PK (DOWN 🤣)

Site : http://savings.gov.pk/

Proof : https://check-host.net/check-report/111200bdk31e

DIRECTORATE GENERAL OF IMMIGRATION AND PASSPORTS (DOWN)

Site : https://dgip.gov.pk/

Proof : https://check-host.net/check-report/11120428k3be

PORKISTAN INVESTMENT 🤣🤣🤣

Site : http://invest.gov.pk/

Proof : https://check-host.net/check-report/1112073akba3

SURVEY OF PORKISTAN 

Site : http://surveyofpakistan.gov.pk/

Proof : https://check-host.net/check-report/1112087bkd47

PUNJAB IT BOARD (PORKISTAN 😂)

Site : https://pitb.gov.pk/

Proof : https://check-host.net/check-report/11120ae3kffd

NATIONAL ASSEMBLY OF PORKISTAN 😂

Site : https://na.gov.pk/

Proof : https://check-host.net/check-report/11120ea8k7dc

NATIONAL LIBRARY (PORKISTAN 🤣)

Site : https://nlp.gov.pk/

Proof : https://check-host.net/check-report/1112110ck9cb

MINISTRY OF WATER RESOURCES (PORKISTAN)

Site : https://mowr.gov.pk/

Proof : https://check-host.net/check-report/111212e2kf4

MINISTRY OF HUMAN RIGHTS (PORKISTAN 😂)

Site : https://mohr.gov.pk/

Proof : https://check-host.net/check-report/11121b66k93d

CITIZENS PORTAL OF PORKISTAN 

Site : https://citizenportal.gov.pk/

Proof : https://check-host.net/check-report/11121d7dk9bd

ISLAMABAD TRAFFIC POLICE (DOWN)

Site : https://islamabadtrafficpolice.gov.pk/

Proof : https://check-host.net/check-report/11122182k7db

BALOCHISTAN POLICE (DOWN 😂)

Site : https://balochistanpolice.gov.pk/

Proof : https://check-host.net/check-report/111223fek501

PROVINCIAL ASSEMBLY OF KHYBER PANKHUNTWALA (PORKISTAN 😂)

Site : https://www.pakp.gov.pk/

Proof : https://check-host.net/check-report/11123031k7df

ESTABLISHMENT DIVISION (PORKISTAN 😂)

Site : https://www.establishment.gov.pk/

Proof : https://check-host.net/check-report/11123255kd2a

MINISTRY OF COMMERCE (PORKISTAN)

Site : https://www.commerce.gov.pk/

Proof : https://check-host.net/check-report/11123480k5f0

STATES AND FRONTIER REGIONS 

Site : http://www.safron.gov.pk/

Proof : https://check-host.net/check-report/111236c8kf0b

NATIONAL COUNCIL FOR TIBB (PORKISTAN 😂)

Site : http://www.nct.gov.pk/

Proof : https://check-host.net/check-report/11123882k10b

LAHORE PUNJAB GOVT (PORKISTAN 😂)

Site : https://lahore.punjab.gov.pk/

Proof : https://check-host.net/check-report/11123b65k789

SINDH GOV PK

Site : https://www.sindh.gov.pk/

Proof : https://check-host.net/check-report/11123e56kcfd

RAILWAYS OF PORKISTAN (DOWN 😂)

Site : https://www.railways.gov.pk/

Proof : https://check-host.net/check-report/111242b2kbf4

PAKISTAN AGRICULTURAL RESEARCH COUNCIL (DOWN 😂)

Site : http://www.parc.gov.pk/

Proof : https://check-host.net/check-report/111244b8ke7c

SINDH EDUCATION GOVT PK 

Site : http://www.sindheducation.gov.pk/

Proof : https://check-host.net/check-report/111247d9k923

ELECTION COMMISSION OF PORKISTAN (DOWN 😂)

Site : https://www.ecp.gov.pk/

Proof : https://check-host.net/check-report/11124b32k7e8

POWER GRID COMPANY OF BANGLADESH 

Site : https://pgcb.gov.bd/

Proof : https://check-host.net/check-report/11125b0bke16

FENI GOVT COLLEGE BD

Site : https://fgc.gov.bd/

Proof :

KANGALDESH CUSTOMS BD (DOWN 😂)

Site : http://bangladeshcustoms.gov.bd/

Proof : https://check-host.net/check-report/11127957ka0e

NATIONAL BOARD FOR REVENUE GOVT BD 

Site : https://nbr.gov.bd/

Proof : https://check-host.net/check-report/11127d52kf98

ECOURT GOV BD (DOWN 😂)

Site : http://ecourt.gov.bd/

Proof : https://check-host.net/check-report/111295e8kc51

DIRECTORATE OF PUBLIC HEALTH ENGINEERING GOV BD (DOWN 😂)

Site : http://www.dphe.gov.bd/

Proof : https://check-host.net/check-report/1112aa91k687

CHINA PORKISTAN ECONOMIC CORRIDOR GOV PK

Site : https://cpec.gov.pk/

Proof : https://check-host.net/check-report/111528a5ke35",24,1920809906,.pk,https://t.me/c/1920809906/24
2023-08-13 13:20:05+00:00,"Happy Independence Day 2023 🇮🇳🇮🇳🇮🇳

Jai Hind 🚩🚩🚩

#OpPakistan #OpBangladesh

PORKISTAN GOVT COTTON site (DOWN) 🔥🔥

Site : https://pcsi.gov.pk/

Proof : https://check-host.net/check-report/110d2f7dkd6

Success of Porkistan 🤣🤣

Site : https://success.org.pk/

Proof : https://check-host.net/check-report/110d89fbk3f7

IHRA GOVT PORKISTAN (Down) 🤣

Site : https://ihra.gov.pk/

Proof : https://check-host.net/check-report/110d91dfkf92

Entreprnuer Inonovation GOVT BD 🤣

Site : https://a2i.gov.bd/

Proof : https://check-host.net/check-report/110d9a44k56d

RAJSHAHIBOARD GOVT BD (Down) 🤣

Site : https://rajshahiboard.gov.bd/

Proof : https://check-host.net/check-report/110da0f9k2bb

Site :  https://www.jessoreboard.gov.bd/ 

Proof : https://check-host.net/check-report/110da872k592

MOA GOV

Site : http://www.moa.gov.bd/

Proof : https://check-host.net/check-report/110dbaaakb29

Barishal GOV BD 

Site : https://barishalcity.gov.bd/

Proof : https://check-host.net/check-report/110de253ke4f

Directorate of Shipping GOV BD

Site : https://dos.gov.bd/

Proof : https://check-host.net/check-report/110de9dek730

Titas Gas GOVT BD

Site : https://titasgas.gov.bd/

Proof : https://check-host.net/check-report/110df33cke18

BIDA GOV BD 

Site : https://bida.gov.bd/

Proof : https://check-host.net/check-report/110dfb3fkb46

LAND GOV BD 

Site : https://land.gov.bd

Proof : https://check-host.net/check-report/110e788ck416

PUBLIC PRIVATE PARTNERSHIP GOV BD (Down) 🤣🤣🤣

Site : http://www.pppo.gov.bd/

Proof : https://check-host.net/check-report/110e7bd4k41a

ICT Innovation Fund GOV BD (Down) 😂😂

Site : http://ims.ictd.gov.bd/

Proof : https://check-host.net/check-report/110e8004kdff

KANGLADESHIO AB TOH BOLDO INDIA WALO KO ""MERE ABBU AAYE HAI""

MINISTRY OF SCIENCE AND TECHNOLOGY GOV BD (Down) 😂😂😂

Site : https://most.gov.bd/

Proof : https://check-host.net/check-report/110e8793kc5c

BIMAN AIRLINES GOV BD ( Down 🤣🤣)

Site : https://biman.gov.bd/

Proof : https://check-host.net/check-report/110e8b35k4a8

MINISTRY OF SHIPPING (DOWN 🤣)

Site : https://mos.gov.bd/

Proof : https://check-host.net/check-report/110e91dck6bc

BALOCHISTAN GOV PK (DOWN BY THEIR ABBU 🤣🤣)

Site : https://balochistan.gov.pk/

Proof : https://check-host.net/check-report/110e9c43k893

MINISTRY OF ENERGY (PETROLEUM DIVISION) (DOWN 😂😂😂)

Site : https://petroleum.gov.pk/

Proof : https://check-host.net/check-report/110ea092k625

TRADING GOVT PK (Down)

Site : https://tdap.gov.pk/

Proof : https://check-host.net/check-report/110efc2ek635

DRUG REGULATORY AUTHORITY (DOWN 🤣)

Site : https://www.dra.gov.pk/

Proof : https://check-host.net/check-report/110f028ek67f

BOARD OF INTERMEDIATE AND SECONDARY EDUCATION PESHAWAR (DOWN 🤣)

Site : https://www.bisep.gov.pk/

Proof : https://check-host.net/check-report/110f097dkdeb

NATIONAL HEALTH SERVICES AND REGULATORY COORDINATION GOV PK (DOWN)

Site : https://www.nhsrc.gov.pk/

Proof : https://check-host.net/check-report/110f1001kfb3

AIRPORT SECURITY FORCES GOV PK 

Site : https://www.asf.gov.pk/

Proof : https://check-host.net/check-report/110f1a40ke54

GOVT COLLEGE PK (DOWN 😂)

Site : https://kabinazrulcollege.gov.bd/

Proof : https://check-host.net/check-report/110f611ckfc4

BANGLADESH IT ENGINEER EXAMINATION CENTER

Site : http://bditec.gov.bd/

Proof : https://check-host.net/check-report/110f664dk8ac

KHYBER PANKUNTWALA GOV PK

Site : https://kp.gov.pk/

Proof : https://check-host.net/check-report/110f6e9dk922

INTER SERVICE SELECTION BOARD GOV PAKISTAN 

Site : https://issb.gov.pk/

Proof : https://check-host.net/check-report/110f723bk5ba

Ministry of Planning and Development Pakistan (DOWN 😂😂)

Site : https://www.pc.gov.pk/

Proof : https://check-host.net/check-report/110f77f6ka3d

PAKISTAN INSTITUTE FOR PARLIAMENTARY SERVICES 

Site : https://www.pips.gov.pk/

Proof : https://check-host.net/check-report/110f7b17k30

MINISTRY OF INFORMATION TECHNIQUES OF PORKISTAN (DOWN 😂)

SIte : https://moitt.gov.pk/

Proof : https://check-host.net/check-report/11118fbdkce1",23,1920809906,.pk,https://t.me/c/1920809906/23
2023-10-26 14:32:27+00:00,"GWADAR DEVELOPMENT AUTHORITY OF PAKISTAN HAS BEEN TAKEN DOWN FOR SEVERAL HOURS ❌

➡️ SITE : https://gda.gov.pk/

❌ PROOF : https://check-host.net/check-report/12cc53d7k47f

#OpPalestine #OpPakistan #OpGaza #Palestine #Gaza #Pakistan 

#IndiaWithIsrael #IStandWithIsrael (🇮🇳)

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",427,1920809906,.gov.pk,https://t.me/c/1920809906/427
2023-10-23 12:24:02+00:00,"PAKISTAN AIRFORCE JOINING SITE HAS BEEN TAKEN DOWN PERMANENTLY ❌

➡️ SITE : https://joinpaf.gov.pk/

❌ PROOF : https://check-host.net/check-report/12b4ed53k59e

#OpPalestine #OpPakistan #OpGaza #Palestine #Gaza

#IndiaWithIsrael #IStandWithIsrael

#JaiShreeRam 🚩

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",419,1920809906,.gov.pk,https://t.me/c/1920809906/419
2023-10-23 11:29:40+00:00,"NATIONAL JOB PORTAL OF PAKISTAN HAS BEEN TAKEN DOWN PERMANENTLY ❌

➡️ SITE : https://njp.gov.pk

❌ PROOF : https://check-host.net/check-report/12b4802fkcfc

#OpPalestine #OpPakistan #OpGaza #Palestine #Gaza

#IndiaWithIsrael #IStandWithIsrael

#JaiShreeRam 🚩

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",418,1920809906,.gov.pk,https://t.me/c/1920809906/418
2023-10-23 10:28:08+00:00,"SINDH EDUCATION GOVT SITE HAS BEEN TAKEN DOWN FOR A WHILE 😁

➡️ SITE : http://www.sindheducation.gov.pk/

❌ PROOF : https://check-host.net/check-report/12b3f8c7ka32

#OpPalestine #OpPakistan #OpGaza #Palestine #Gaza

#IndiaWithIsrael #IStandWithIsrael
#JaiShreeRam 🚩

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",416,1920809906,.gov.pk,https://t.me/c/1920809906/416
2023-10-23 09:19:48+00:00,"RADIO OF PAKISTAN HAS BEEN TAKEN DOWN FOR A WHILE ❌

➡️ SITE : https://radio.gov.pk/

❌ PROOF : https://check-host.net/check-report/12b37036k829

#OpPalestine #OpPakistan #OpGaza #Palestine #Gaza

#IndiaWithIsrael #IStandWithIsrael

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",414,1920809906,.gov.pk,https://t.me/c/1920809906/414
2023-10-23 08:54:45+00:00,"CITIZENS PORTAL OF PAKISTAN HAS BEEN TAKEN DOWN PERMANENTLY ❌

➡️ SITE : https://citizenportal.gov.pk/

❌ PROOF : https://check-host.net/check-report/12b33beckeab

#OpPalestine #OpPakistan #OpGaza #Palestine #Gaza

#IndiaWithIsrael #IStandWithIsrael

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",413,1920809906,.gov.pk,https://t.me/c/1920809906/413
2023-10-23 06:56:30+00:00,"ESTABLISHMENT OF PAKISTAN HAS BEEN TAKEN DOWN FOR A WHILE ❤️

➡️ SITE : https://www.establishment.gov.pk/

❌ PROOF : https://check-host.net/check-report/12b2418cke63

#OpPalestine #OpPakistan #OpGaza #Palestine #Gaza

#IndiaWithIsrael #IStandWithIsrael

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",409,1920809906,.gov.pk,https://t.me/c/1920809906/409
2023-10-19 15:50:43+00:00,"NO MORE RAILWAY TICKETS IN PAKISTAN, RAILWAY SITE HAS BEEN TAKEN DOWN FOR A PERMANENT SLEEP 😴🔽 

➡️ SITE : https://www.pakrail.gov.pk/

❌ PROOF : https://check-host.net/check-report/1287d3beke0f

⚠️ Don't help Palestine, they are supporting terrorist ⚠️

#OpPakistan #OpPalestine #OpHamas 
#IndiaWithIsrael #IStandWithIsrael

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",396,1920809906,.gov.pk,https://t.me/c/1920809906/396
2023-10-18 04:51:24+00:00,"NATIONAL HIGHWAY AUTHORITY OF PAKISTAN HAS BEEN TAKEN DOWN 

➡️ SITE : https://nha.gov.pk/

❌ PROOF : https://check-host.net/check-report/1275ef09kab4

#OpPakistan #OpPalestine #OpGaza #OpHamas

#IndiaWithIsrael #IStandWithIsrael

#JaiShreeRam 🚩❤️

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",384,1920809906,.gov.pk,https://t.me/c/1920809906/384
2023-10-17 11:48:02+00:00,"SAVINGS OF PAKISTAN HAS BEEN TAKEN DOWN (🔽)

""AB PAISA NAHI BACHA PAYENGE 😂""

➡️ SITE : https://savings.gov.pk/

❌ PROOF : https://check-host.net/check-report/126d30d8kc16

#OpPakistan #OpBangladesh #OpPalestine #OpGaza #IStandWithIsrael #IndiaWithIsrael

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",382,1920809906,.gov.pk,https://t.me/c/1920809906/382
2023-10-17 01:54:07+00:00,"404 NOT FOUND

SITE :- https://cga.gov.pk

Join - t.me/S1L3NT_0N3",381,1920809906,.gov.pk,https://t.me/c/1920809906/381
2023-10-16 13:03:50+00:00,"CONTROLLER GENERAL OF ACCOUNTS (PORKISTAN) HAS BEEN TAKEN DOWN 

➡️ SITE : https://cga.gov.pk/

❌ PROOF : https://check-host.net/check-report/1261cb62kd51

#OpPakistan #OpPalestine #OpGaza #OpSupportOfPalestine #IStandWithIsrael #IndiaWithIsrael

#JaiShreeRam 🚩

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",380,1920809906,.gov.pk,https://t.me/c/1920809906/380
2023-10-02 13:24:18+00:00,"District Judiciary Punjab 

Site : https://dsjlahore.punjab.gov.pk/

Proof : https://check-host.net/check-report/120dd976k3bf

#OpPakistan #OpBangladesh #OpNoobHackers

Join - t.me/S1L3NT_0N3",316,1920809906,.gov.pk,https://t.me/c/1920809906/316
2023-09-25 12:04:53+00:00,"Porkis 🐖 hacks 🐷Porkis 🤣

https://x.com/NoiseAlerts/status/1706266578491416840

https://ispr.gov.pk",312,1920809906,.gov.pk,https://t.me/c/1920809906/312
2023-09-15 13:22:06+00:00,"SITES & REPORTS (CHALLENGE 👍) :

(20 % completed, 80 % soon because busy in making tool for you)

1. PORKISTAN GOVT COTTON site 

Site : https://pcsi.gov.pk/

Proof : https://check-host.net/check-report/11b93fbak774

2. SUCCESS OF PORKISTAN (# CONNECTION TIMED OUT 🤣)

Site : https://success.org.pk/

Proof : https://check-host.net/check-report/11b94658kca2

3. BARISHAL CITY GOV BD (# UNEXPECTEDLY CLOSED THE CONNECTION 🤣)

Site : https://barishalcity.gov.bd/

Proof : https://check-host.net/check-report/11b94ab7k591

4. TITAS GAS GOV BD (# NO ROUTE TO HOST 🤣)

Site : https://titasgas.gov.bd/

Proof : https://check-host.net/check-report/11b95105k5af

5 . BIMAN AIRLINES BD (# NO ROUTE TO HOST 🤣)

Site : https://biman.gov.bd/

Proof : https://check-host.net/check-report/11b952d0k238

6. BANGLADESH IT ENGINEER EXAMINATION CENTER (# CONNECTION TIMED OUT)

Site : http://bditec.gov.bd/

Proof : https://check-host.net/check-report/11b9584dk4ec

7. SINDH GOV PK 

Site : https://www.sindh.gov.pk/

Proof : https://check-host.net/check-report/11b95a8bkefd

8. PORKISTAN AIR FORCE (# CONNECTION TIMED OUT 🤣)

Site : https://paf.gov.pk

Proof : https://check-host.net/check-report/11b95c4ekbf6

9. District Judiciary of Punjab (# CONNECTION TIMED OUT 🤣)

Site : https://dsj.punjab.gov.pk/

Proof : https://check-host.net/check-report/11b95f0dkb27

10. Punjab Code (# CONNECTION TIMED OUT 🤣)

Site : https://punjabcode.punjab.gov.pk/

Proof : https://check-host.net/check-report/11b95fdfkc8f

SUPPORT US 🥰

#OpPakistan #OpBangladesh 

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",299,1920809906,.gov.pk,https://t.me/c/1920809906/299
2023-09-13 16:55:05+00:00,"GOVERNMENT OF SINDH (🔽)

Site : https://www.sindh.gov.pk/

Proof : https://check-host.net/check-report/11b0a07fkd5d

#OpPakistan #OpBangladesh #OpIndonesia 

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",288,1920809906,.gov.pk,https://t.me/c/1920809906/288
2023-09-13 16:49:08+00:00,"One-Customs (Paperless Goods Declaration Processing System)

DOWN (🔽)

Site : https://weboc.gov.pk/

Proof : https://check-host.net/check-report/11b09c43k25

#OpPakistan #OpBangladesh #OpIndonesia

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",287,1920809906,.gov.pk,https://t.me/c/1920809906/287
2023-09-13 07:08:16+00:00,"#STILL_DOWN 🔥

Pakistan Air Force still Down 🔥

Site : https://paf.gov.pk

Proof : https://check-host.net/check-report/11aeb611ka29

#OpPakistan #FuckPakistan #FuckIslamicHacktivists #FuckNoobHackers

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",282,1920809906,.gov.pk,https://t.me/c/1920809906/282
2023-09-12 11:36:35+00:00,"PUNJAB AGRICULTURE PORKISTAN (🔽)

Site : https://www.agripunjab.gov.pk/

Proof : https://check-host.net/check-report/11aba3e9kc60

#OpPakistan #FuckPakistan #FuckIslamicHacktivists #FuckNoobHackers

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",278,1920809906,.gov.pk,https://t.me/c/1920809906/278
2023-09-12 11:04:54+00:00,"Punjab Code (🔽)

Site : https://punjabcode.punjab.gov.pk/

Proof : https://check-host.net/check-report/11ab8d1ek42d

#OpPakistan #FuckPakistan #FuckIslamicHacktivists #FuckNoobHackers

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",277,1920809906,.gov.pk,https://t.me/c/1920809906/277
2023-09-12 11:01:15+00:00,"District Judiciary of Punjab (🔽)

Site : https://dsj.punjab.gov.pk/

Proof : https://check-host.net/check-report/11ab8999k271

#OpPakistan #FuckPakistan #FuckIslamicHacktivists #FuckNoobHackers

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",276,1920809906,.gov.pk,https://t.me/c/1920809906/276
2023-09-12 10:58:41+00:00,"Sindh Educational Endowment Fund (🔽)

Site : https://seef.sindh.gov.pk/

Proof : https://check-host.net/check-report/11ab859ckd73

#OpPakistan #FuckPakistan #FuckIslamicHacktivists #FuckNoobHackers

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",275,1920809906,.gov.pk,https://t.me/c/1920809906/275
2023-09-12 06:09:25+00:00,"Karachi Port Trust [🔽]

Site : https://kpt.gov.pk/

Proof : https://check-host.net/check-report/11aac449k452

#OpPakistan #FuckPakistan #FuckIslamicHacktivists #FuckNoobHackers

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",271,1920809906,.gov.pk,https://t.me/c/1920809906/271
2023-09-11 16:16:51+00:00,"Pakistan Air Force still Fumked 🔥

Site : https://paf.gov.pk

Proof : https://check-host.net/check-report/11a8df72k4cb

#OpPakistan #FuckPakistan #FuckIslamicHacktivists #FuckNoobHackers

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",269,1920809906,.gov.pk,https://t.me/c/1920809906/269
2023-09-11 13:33:49+00:00,"SINDH EDUCATION GOV PK 😂

Site : http://www.sindheducation.gov.pk/

Proof : https://check-host.net/check-report/11a86706k935

#OpPakistan #FuckPakistan #FuckIslamicHackvists #FuckNoobHackers

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",264,1920809906,.gov.pk,https://t.me/c/1920809906/264
2023-09-09 11:14:40+00:00,"LOGISTICS MANAGEMENT INFORMATION SYSTEM OF PHUCKISTAN GOT FUCKED BY SilentOne 🔥

Site : https://lmis.gov.pk/

Proof : https://check-host.net/check-report/11a06bcdk9aa

#OpPakistan #OpBangladesh #FuckPakistan #FuckBangladesh #FuckIslamicHactivists #OpPakistaniChuslims #OpBangladeshiChuslims

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",235,1920809906,.gov.pk,https://t.me/c/1920809906/235
2023-09-09 11:12:03+00:00,"AUR UDDLO HAWA ME GAREEBKO KI AIR FORCE 🤣

Site : https://www.paf.gov.pk/

Proof : https://check-host.net/check-report/11a06a10k791

#OpPakistan #OpBangladesh #FuckPakistan #FuckBangladesh #FuckIslamicHactivists #OpPakistaniChuslims #OpBangladeshiChuslims

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",234,1920809906,.gov.pk,https://t.me/c/1920809906/234
2023-09-09 11:09:58+00:00,"GAREEBO SE JOB KON KON LEGA ?? 😂

Site : https://www.njp.gov.pk/

Proof : https://check-host.net/check-report/11a067dakbf6

#OpPakistan #OpBangladesh #FuckPakistan #FuckBangladesh #FuckIslamicHactivists #OpPakistaniChuslims #OpBangladeshiChuslims

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",233,1920809906,.gov.pk,https://t.me/c/1920809906/233
2023-09-09 11:01:20+00:00,"FEDERAL PUBLIC SERVICE COMMISSION OF PHUKISTAN (DOWN 🔥)

Site : https://www.fpsc.gov.pk/

Proof : https://check-host.net/check-report/11a061f6k50b

#OpPakistan #OpBangladesh #FuckPakistan #FuckBangladesh #FuckIslamicHactivists #OpPakistaniChuslims #OpBangladeshiChuslims

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",229,1920809906,.gov.pk,https://t.me/c/1920809906/229
2023-09-09 10:59:26+00:00,"SINDH WALE PORKI KEEDE 😜😂

Site : https://www.sindh.gov.pk/

Proof : https://check-host.net/check-report/11a060b6k22e

#OpPakistan #OpBangladesh #FuckPakistan #FuckBangladesh #FuckIslamicHactivists #OpPakistaniChuslims #OpBangladeshiChuslims

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",228,1920809906,.gov.pk,https://t.me/c/1920809906/228
2023-09-09 10:56:10+00:00,"GHATIA SERVICE WALI PORKI RAILWAY 😂

Site : https://www.pakrail.gov.pk/

Proof : https://check-host.net/check-report/11a05e6fkba

#OpPakistan #OpBangladesh #FuckPakistan #FuckBangladesh #FuckIslamicHactivists #OpPakistaniChuslims #OpBangladeshiChuslims

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",227,1920809906,.gov.pk,https://t.me/c/1920809906/227
2023-09-09 10:51:32+00:00,"AAJAO JOIN KARLO NOOB ARMY 😂

Site : https://www.joinpakarmy.gov.pk/

Proof : https://check-host.net/check-report/11a05b66k9da

#OpPakistan #OpBangladesh #FuckPakistan #FuckBangladesh #FuckIslamicHactivists #OpPakistaniChuslims #OpBangladeshiChuslims

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",226,1920809906,.gov.pk,https://t.me/c/1920809906/226
2023-09-09 10:41:50+00:00,"PORKISTAN OFFICIAL (DOWN FOR 3 HOURS 🤣)

Site : https://pakistan.gov.pk/

Proof : https://check-host.net/check-report/11a04ec1kbc0

#OpPakistan #OpBangladesh #FuckPakistan #FuckBangladesh #FuckIslamicHactivists #OpPakistaniChuslims #OpBangladeshiChuslims

#SilentOne 🔥

Join - t.me/S1L3NT_0N3",224,1920809906,.gov.pk,https://t.me/c/1920809906/224
